,hospital,date,year,monthday,month,day,attendences,min,max,aver,Hosp_ID,Time_ID,DAT,ThreeDAT,EHIaccl,dow,Sun,Mon,Tue,Wed,Thu,Fri,Sat,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Year_1,Year_2,Year_3,Year_4,Year_5,Year_6,Year_7,Year_8
17271,davis,2016-04-15,2016,415,4,15,224.0,6.0,23.0,14.0,6,2662,14.5,15.166666984558105,-0.233333021402359,5,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17272,davis,2016-04-16,2016,416,4,16,245.0,8.0,29.0,18.0,6,2663,18.5,16.0,0.5666666626930237,6,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17273,davis,2016-04-17,2016,417,4,17,216.0,8.0,29.0,18.0,6,2664,18.5,17.16666603088379,1.6166660785675049,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17274,davis,2016-04-18,2016,418,4,18,281.0,10.0,31.0,20.0,6,2665,20.5,19.16666603088379,3.483332633972168,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17275,davis,2016-04-19,2016,419,4,19,263.0,8.0,31.0,18.0,6,2666,19.5,19.5,3.683333396911621,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17276,davis,2016-04-20,2016,420,4,20,233.0,12.0,27.0,19.0,6,2667,19.5,19.83333396911621,3.883333921432495,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17277,davis,2016-04-21,2016,421,4,21,212.0,13.0,24.0,18.0,6,2668,18.5,19.16666603088379,3.0166659355163574,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17278,davis,2016-04-22,2016,422,4,22,237.0,10.0,18.0,14.0,6,2669,14.0,17.33333396911621,0.9666672945022583,5,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17279,davis,2016-04-23,2016,423,4,23,209.0,5.0,22.0,13.0,6,2670,13.5,15.333333015441895,-1.0500003099441528,6,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17280,davis,2016-04-24,2016,424,4,24,223.0,9.0,23.0,16.0,6,2671,16.0,14.5,-1.8333333730697632,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17281,davis,2016-04-25,2016,425,4,25,264.0,9.0,22.0,16.0,6,2672,15.5,15.0,-1.3833333253860474,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17282,davis,2016-04-26,2016,426,4,26,230.0,7.0,23.0,15.0,6,2673,15.0,15.5,-0.8500000238418579,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17283,davis,2016-04-27,2016,427,4,27,230.0,9.0,22.0,15.0,6,2674,15.5,15.333333015441895,-0.9666669964790344,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17284,davis,2016-04-28,2016,428,4,28,252.0,7.0,27.0,17.0,6,2675,17.0,15.833333015441895,-0.6000003218650818,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17285,davis,2016-04-29,2016,429,4,29,213.0,10.0,26.0,18.0,6,2676,18.0,16.83333396911621,0.23333397507667542,5,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17286,davis,2016-04-30,2016,430,4,30,207.0,13.0,28.0,20.0,6,2677,20.5,18.5,1.7166666984558105,6,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17287,davis,2016-05-01,2016,501,5,1,222.0,12.0,29.0,20.0,6,2678,20.5,19.66666603088379,2.733332633972168,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17288,davis,2016-05-02,2016,502,5,2,265.0,13.0,29.0,20.0,6,2679,21.0,20.66666603088379,3.533332586288452,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17289,davis,2016-05-03,2016,503,5,3,230.0,12.0,28.0,20.0,6,2680,20.0,20.5,3.2166666984558105,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17290,davis,2016-05-04,2016,504,5,4,231.0,15.0,27.0,21.0,6,2681,21.0,20.66666603088379,3.3166661262512207,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17291,davis,2016-05-05,2016,505,5,5,204.0,12.0,18.0,15.0,6,2682,15.0,18.66666603088379,1.1999993324279785,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17292,davis,2016-05-06,2016,506,5,6,235.0,12.0,19.0,16.0,6,2683,15.5,17.16666603088379,-0.18333396315574646,5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17293,davis,2016-05-07,2016,507,5,7,228.0,13.0,18.0,16.0,6,2684,15.5,15.333333015441895,-1.850000262260437,6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17294,davis,2016-05-08,2016,508,5,8,200.0,13.0,23.0,18.0,6,2685,18.0,16.33333396911621,-0.7833327054977417,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17295,davis,2016-05-09,2016,509,5,9,262.0,12.0,24.0,18.0,6,2686,18.0,17.16666603088379,0.016666030511260033,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17296,davis,2016-05-10,2016,510,5,10,244.0,11.0,31.0,21.0,6,2687,21.0,19.0,1.75,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17297,davis,2016-05-11,2016,511,5,11,273.0,10.0,32.0,21.0,6,2688,21.0,20.0,2.549999952316284,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17298,davis,2016-05-12,2016,512,5,12,253.0,12.0,33.0,22.0,6,2689,22.5,21.5,3.883333444595337,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17299,davis,2016-05-13,2016,513,5,13,255.0,12.0,28.0,20.0,6,2690,20.0,21.16666603088379,3.34999942779541,5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17300,davis,2016-05-14,2016,514,5,14,241.0,11.0,26.0,18.0,6,2691,18.5,20.33333396911621,2.383333921432495,6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17301,davis,2016-05-15,2016,515,5,15,230.0,12.0,29.0,20.0,6,2692,20.5,19.66666603088379,1.5999993085861206,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17302,davis,2016-05-16,2016,516,5,16,232.0,11.0,31.0,20.0,6,2693,21.0,20.0,1.7333333492279053,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17303,davis,2016-05-17,2016,517,5,17,263.0,17.0,33.0,25.0,6,2694,25.0,22.16666603088379,3.8166661262512207,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17304,davis,2016-05-18,2016,518,5,18,241.0,15.0,36.0,26.0,6,2695,25.5,23.83333396911621,5.266667366027832,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17305,davis,2016-05-19,2016,519,5,19,223.0,14.0,28.0,21.0,6,2696,21.0,23.83333396911621,5.100000858306885,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17306,davis,2016-05-20,2016,520,5,20,220.0,11.0,22.0,16.0,6,2697,16.5,21.0,2.2166666984558105,5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17307,davis,2016-05-21,2016,521,5,21,214.0,10.0,21.0,14.0,6,2698,15.5,17.66666603088379,-1.0166672468185425,6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17308,davis,2016-05-22,2016,522,5,22,208.0,9.0,22.0,16.0,6,2699,15.5,15.833333015441895,-2.750000238418579,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17309,davis,2016-05-23,2016,523,5,23,257.0,11.0,24.0,17.0,6,2700,17.5,16.16666603088379,-2.466667413711548,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17310,davis,2016-05-24,2016,524,5,24,210.0,12.0,25.0,18.0,6,2701,18.5,17.16666603088379,-1.6000006198883057,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17311,davis,2016-05-25,2016,525,5,25,211.0,12.0,27.0,19.0,6,2702,19.5,18.5,-0.3499999940395355,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17312,davis,2016-05-26,2016,526,5,26,240.0,12.0,29.0,21.0,6,2703,20.5,19.5,0.5166666507720947,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17313,davis,2016-05-27,2016,527,5,27,229.0,11.0,32.0,21.0,6,2704,21.5,20.5,1.3333333730697632,5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17314,davis,2016-05-28,2016,528,5,28,219.0,17.0,32.0,24.0,6,2705,24.5,22.16666603088379,2.799999475479126,6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17315,davis,2016-05-29,2016,529,5,29,193.0,12.0,34.0,22.0,6,2706,23.0,23.0,3.383333444595337,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17316,davis,2016-05-30,2016,530,5,30,236.0,13.0,36.0,24.0,6,2707,24.5,24.0,4.2166666984558105,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17317,davis,2016-05-31,2016,531,5,31,260.0,16.0,38.0,27.0,6,2708,27.0,24.83333396911621,4.916667461395264,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17318,davis,2016-06-01,2016,601,6,1,245.0,18.0,36.0,27.0,6,2709,27.0,26.16666603088379,6.033332824707031,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17319,davis,2016-06-02,2016,602,6,2,231.0,14.0,36.0,24.0,6,2710,25.0,26.33333396911621,6.000000476837158,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17320,davis,2016-06-03,2016,603,6,3,210.0,16.0,39.0,27.0,6,2711,27.5,26.5,6.0,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17321,davis,2016-06-04,2016,604,6,4,220.0,18.0,34.0,26.0,6,2712,26.0,26.16666603088379,5.4499993324279785,6,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17322,davis,2016-06-05,2016,605,6,5,229.0,18.0,38.0,28.0,6,2713,28.0,27.16666603088379,6.083332538604736,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17323,davis,2016-06-06,2016,606,6,6,251.0,16.0,34.0,24.0,6,2714,25.0,26.33333396911621,4.833333969116211,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17324,davis,2016-06-07,2016,607,6,7,244.0,14.0,31.0,22.0,6,2715,22.5,25.16666603088379,3.34999942779541,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17325,davis,2016-06-08,2016,608,6,8,223.0,14.0,32.0,22.0,6,2716,23.0,23.5,1.5333333015441895,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17326,davis,2016-06-09,2016,609,6,9,228.0,13.0,28.0,20.0,6,2717,20.5,22.0,-0.13333334028720856,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17327,davis,2016-06-10,2016,610,6,10,229.0,14.0,28.0,21.0,6,2718,21.0,21.5,-0.6166666746139526,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17328,davis,2016-06-11,2016,611,6,11,198.0,11.0,32.0,21.0,6,2719,21.5,21.0,-1.1166666746139526,6,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17329,davis,2016-06-12,2016,612,6,12,215.0,14.0,32.0,22.0,6,2720,23.0,21.83333396911621,-0.24999935925006866,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17330,davis,2016-06-13,2016,613,6,13,235.0,13.0,28.0,20.0,6,2721,20.5,21.66666603088379,-0.5166673064231873,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17331,davis,2016-06-14,2016,614,6,14,219.0,13.0,26.0,19.0,6,2722,19.5,21.0,-1.25,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17332,davis,2016-06-15,2016,615,6,15,231.0,12.0,22.0,17.0,6,2723,17.0,19.0,-3.2166666984558105,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17333,davis,2016-06-16,2016,616,6,16,208.0,11.0,25.0,18.0,6,2724,18.0,18.16666603088379,-3.9166672229766846,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17334,davis,2016-06-17,2016,617,6,17,246.0,14.0,26.0,19.0,6,2725,20.0,18.33333396911621,-3.5166659355163574,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17335,davis,2016-06-18,2016,618,6,18,204.0,16.0,26.0,21.0,6,2726,21.0,19.66666603088379,-2.0000007152557373,6,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17336,davis,2016-06-19,2016,619,6,19,193.0,12.0,33.0,22.0,6,2727,22.5,21.16666603088379,-0.5000006556510925,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17337,davis,2016-06-20,2016,620,6,20,245.0,14.0,35.0,24.0,6,2728,24.5,22.66666603088379,0.7999993562698364,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17338,davis,2016-06-21,2016,621,6,21,229.0,14.0,37.0,26.0,6,2729,25.5,24.16666603088379,1.9999994039535522,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17339,davis,2016-06-22,2016,622,6,22,218.0,16.0,34.0,24.0,6,2730,25.0,25.0,2.5,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17340,davis,2016-06-23,2016,623,6,23,234.0,15.0,33.0,24.0,6,2731,24.0,24.83333396911621,2.083333969116211,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17341,davis,2016-06-24,2016,624,6,24,224.0,15.0,33.0,23.0,6,2732,24.0,24.33333396911621,1.4000006914138794,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17342,davis,2016-06-25,2016,625,6,25,202.0,14.0,37.0,26.0,6,2733,25.5,24.5,1.4166666269302368,6,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17343,davis,2016-06-26,2016,626,6,26,202.0,19.0,38.0,28.0,6,2734,28.5,26.0,2.75,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17344,davis,2016-06-27,2016,627,6,27,244.0,18.0,40.0,28.0,6,2735,29.0,27.66666603088379,4.183332920074463,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17345,davis,2016-06-28,2016,628,6,28,222.0,19.0,39.0,29.0,6,2736,29.0,28.83333396911621,5.200000762939453,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17346,davis,2016-06-29,2016,629,6,29,221.0,16.0,36.0,26.0,6,2737,26.0,28.0,4.166666507720947,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17347,davis,2016-06-30,2016,630,6,30,245.0,14.0,38.0,26.0,6,2738,26.0,27.0,3.116666555404663,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17348,davis,2016-07-01,2016,701,7,1,215.0,17.0,36.0,26.0,6,2739,26.5,26.16666603088379,2.3166661262512207,5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
17349,davis,2016-07-02,2016,702,7,2,206.0,17.0,32.0,24.0,6,2740,24.5,25.66666603088379,1.8333326578140259,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
17350,davis,2016-07-03,2016,703,7,3,206.0,16.0,33.0,24.0,6,2741,24.5,25.16666603088379,1.3499993085861206,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
17351,davis,2016-07-04,2016,704,7,4,189.0,14.0,32.0,22.0,6,2742,23.0,24.0,0.28333333134651184,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
17352,davis,2016-07-05,2016,705,7,5,255.0,13.0,29.0,21.0,6,2743,21.0,22.83333396911621,-0.7833327054977417,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
17353,davis,2016-07-06,2016,706,7,6,228.0,13.0,30.0,21.0,6,2744,21.5,21.83333396911621,-1.5499993562698364,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
17354,davis,2016-07-07,2016,707,7,7,223.0,14.0,30.0,22.0,6,2745,22.0,21.5,-1.7666666507720947,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
17355,davis,2016-07-08,2016,708,7,8,210.0,14.0,33.0,23.0,6,2746,23.5,22.33333396911621,-0.9166660308837891,5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
17356,davis,2016-07-09,2016,709,7,9,223.0,16.0,30.0,23.0,6,2747,23.0,22.83333396911621,-0.4333327114582062,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
17357,davis,2016-07-10,2016,710,7,10,213.0,13.0,30.0,21.0,6,2748,21.5,22.66666603088379,-0.6833339929580688,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
17358,davis,2016-07-11,2016,711,7,11,229.0,15.0,32.0,23.0,6,2749,23.5,22.66666603088379,-0.7000006437301636,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
17359,davis,2016-07-12,2016,712,7,12,228.0,16.0,32.0,23.0,6,2750,24.0,23.0,-0.4333333373069763,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
17360,davis,2016-07-13,2016,713,7,13,212.0,16.0,37.0,26.0,6,2751,26.5,24.66666603088379,1.1999993324279785,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
17361,davis,2016-07-14,2016,714,7,14,229.0,18.0,38.0,28.0,6,2752,28.0,26.16666603088379,2.4999992847442627,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
17362,davis,2016-07-15,2016,715,7,15,227.0,16.0,36.0,26.0,6,2753,26.0,26.83333396911621,2.883333921432495,5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
17363,davis,2016-07-16,2016,716,7,16,225.0,14.0,32.0,23.0,6,2754,23.0,25.66666603088379,1.416666030883789,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
17364,davis,2016-07-17,2016,717,7,17,191.0,13.0,29.0,21.0,6,2755,21.0,23.33333396911621,-1.0833326578140259,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
17365,davis,2016-07-18,2016,718,7,18,239.0,13.0,29.0,21.0,6,2756,21.0,21.66666603088379,-2.7833340167999268,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
17366,davis,2016-07-19,2016,719,7,19,209.0,14.0,31.0,22.0,6,2757,22.5,21.5,-2.950000047683716,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
17367,davis,2016-07-20,2016,720,7,20,232.0,15.0,33.0,24.0,6,2758,24.0,22.5,-1.9500000476837158,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
17368,davis,2016-07-21,2016,721,7,21,219.0,14.0,33.0,23.0,6,2759,23.5,23.33333396911621,-1.0999993085861206,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
17369,davis,2016-07-22,2016,722,7,22,227.0,14.0,34.0,24.0,6,2760,24.0,23.83333396911621,-0.5333327054977417,5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
17370,davis,2016-07-23,2016,723,7,23,181.0,16.0,38.0,27.0,6,2761,27.0,24.83333396911621,0.5000006556510925,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
17371,davis,2016-07-24,2016,724,7,24,195.0,18.0,39.0,28.0,6,2762,28.5,26.5,2.066666603088379,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
17372,davis,2016-07-25,2016,725,7,25,258.0,16.0,37.0,26.0,6,2763,26.5,27.33333396911621,2.7500007152557373,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
17373,davis,2016-07-26,2016,726,7,26,218.0,14.0,39.0,27.0,6,2764,26.5,27.16666603088379,2.549999475479126,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
17374,davis,2016-07-27,2016,727,7,27,219.0,18.0,40.0,28.0,6,2765,29.0,27.33333396911621,2.7833340167999268,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
17375,davis,2016-07-28,2016,728,7,28,218.0,18.0,38.0,28.0,6,2766,28.0,27.83333396911621,3.2833340167999268,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
17376,davis,2016-07-29,2016,729,7,29,229.0,17.0,39.0,28.0,6,2767,28.0,28.33333396911621,3.816667318344116,5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
17377,davis,2016-07-30,2016,730,7,30,213.0,19.0,38.0,28.0,6,2768,28.5,28.16666603088379,3.5833327770233154,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
17378,davis,2016-07-31,2016,731,7,31,207.0,17.0,35.0,26.0,6,2769,26.0,27.5,2.8333332538604736,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
17379,davis,2016-08-01,2016,801,8,1,243.0,14.0,34.0,24.0,6,2770,24.0,26.16666603088379,1.516666054725647,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
17380,davis,2016-08-02,2016,802,8,2,209.0,14.0,34.0,24.0,6,2771,24.0,24.66666603088379,0.0333326980471611,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
17381,davis,2016-08-03,2016,803,8,3,237.0,15.0,37.0,26.0,6,2772,26.0,24.66666603088379,0.04999936372041702,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
17382,davis,2016-08-04,2016,804,8,4,206.0,13.0,29.0,21.0,6,2773,21.0,23.66666603088379,-1.0500006675720215,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
17383,davis,2016-08-05,2016,805,8,5,208.0,12.0,29.0,20.0,6,2774,20.5,22.5,-2.2166666984558105,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
17384,davis,2016-08-06,2016,806,8,6,222.0,13.0,31.0,22.0,6,2775,22.0,21.16666603088379,-3.516667366027832,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
17385,davis,2016-08-07,2016,807,8,7,200.0,14.0,33.0,23.0,6,2776,23.5,22.0,-2.683333396911621,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
17386,davis,2016-08-08,2016,808,8,8,264.0,15.0,34.0,24.0,6,2777,24.5,23.33333396911621,-1.3499993085861206,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
